company;company_id;business_account_name;business_account_id;campaign_id;campaign;creative_id;article_title;sponsored_update_text;sponsored_date;viral;impressions;clicks;likes;shares;comments;follows;total_revenue;Imps ;Clics;Social Actions;Social Actions 2;revenue;Campaign total Budget;creative link;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;113651171;01_US_Digital Customer Experience_CPM;26810671;Forbes | Why You Should Welcome Difficult Customers...;From Content Loop, powered by Capgemini, the only continuous source of business and technology news...;2014-03-03 06:47:09;sponsored;1;0;0;0;0;0;0,01996; 	1   ; 	-     ; 	-     ; 	-     ; $US	0,01 ; $US	12 000,00 ;http://www.content-loop.com/why-you-should-welcome-difficult-customers/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;23024353;Alemanha no oferece acesso  internet a turistas porque lei peculiar impede wi-fi livre...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;114;0;0;0;0;0;0; 	114   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/alemanha-nao-oferece-acesso-a-internet-a-turistas-porque-lei-peculiar-impede-wi-fi-livre/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22912303;Hackers vo testar defesas contra ataques eletrnicos de bancos britnicos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;745;3;0;0;0;0;15,16575; 	745   ; 	3   ; 	-     ; 	-     ; $US	12,10 ; $US	17 421,64 ;http://www.content-loop.com/br/hackers-vao-testar-defesas-contra-ataques-eletronicos-de-bancos-britanicos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22912273;Sueca iZettle prev 150 mil clientes em pagamentos mveis no Brasil at dezembro...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;748;2;1;0;0;0;14,89454; 	748   ; 	2   ; 	1   ; 	1   ; $US	11,88 ; $US	17 421,64 ;http://www.content-loop.com/br/sueca-izettle-preve-150-mil-clientes-em-pagamentos-moveis-no-brasil-ate-dezembro/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835843;;;2014-10-28 04:23:09;sponsored;3962;26;1;0;0;2;77,87643; 	3 962   ; 	26   ; 	3   ; 	3   ; $US	62,65 ; $US	17 421,64 ;http://www.content-loop.com/br/facebook-desenvolve-rede-social-dedicada-a-relacionamento-profissional-diz-ft/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835843;;;2014-10-28 04:23:09;viral;40;0;0;0;0;0;0; 	40   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/facebook-desenvolve-rede-social-dedicada-a-relacionamento-profissional-diz-ft/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835813;Futuro do Google Glass  incerto conforme adeptos mais antigos perdem f...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;3959;22;1;0;0;2;79,01375; 	3 959   ; 	23   ; 	3   ; 	3   ; $US	63,57 ; $US	17 421,64 ;http://www.content-loop.com/br/futuro-do-google-glass-e-incerto-conforme-adeptos-mais-antigos-perdem-fe/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835813;Futuro do Google Glass  incerto conforme adeptos mais antigos perdem f...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;47;0;0;0;0;0;0; 	47   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/futuro-do-google-glass-e-incerto-conforme-adeptos-mais-antigos-perdem-fe/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835723;Frana, um paraso fiscal? Sim, para empresas como Microsoft e Huawei...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;3827;18;0;0;0;5;75,803; 	3 827   ; 	18   ; 	5   ; 	6   ; $US	60,98 ; $US	17 421,64 ;http://www.content-loop.com/br/franca-um-paraiso-fiscal-sim-para-empresas-como-microsoft-e-huawei/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22835723;Frana, um paraso fiscal? Sim, para empresas como Microsoft e Huawei...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;84;0;0;0;0;0;0; 	84   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/franca-um-paraiso-fiscal-sim-para-empresas-como-microsoft-e-huawei/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22631913;Investida da Apple no meio empresarial se intensifica...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;805;1;0;0;0;2;16,15036; 	805   ; 	1   ; 	2   ; 	2   ; $US	12,88 ; $US	17 421,64 ;http://www.content-loop.com/br/investida-da-apple-no-meio-empresarial-se-intensifica/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22540623;Samsung Electronics construir fbrica de smartphones de US$3 bi no Vietn...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5692;28;2;0;1;3;110,16328; 	5 691   ; 	28   ; 	6   ; 	6   ; $US	88,48 ; $US	17 421,64 ;http://www.content-loop.com/br/samsung-electronics-construira-fabrica-de-smartphones-de-us3-bi-no-vietna/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22540623;Samsung Electronics construir fbrica de smartphones de US$3 bi no Vietn...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;170;1;0;0;0;0;0; 	170   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/samsung-electronics-construira-fabrica-de-smartphones-de-us3-bi-no-vietna/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22490333;Palo Alto Networks descobre novo malware que afeta dispositivos da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;44;3;0;0;0;0;0; 	44   ; 	3   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/palo-alto-networks-descobre-novo-malware-que-afeta-dispositivos-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22490333;Palo Alto Networks descobre novo malware que afeta dispositivos da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5735;29;6;0;0;2;109,67452; 	5 734   ; 	29   ; 	8   ; 	9   ; $US	88,08 ; $US	17 421,64 ;http://www.content-loop.com/br/palo-alto-networks-descobre-novo-malware-que-afeta-dispositivos-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22490293;Facebook lana boto para doaes a instituies de combate ao Ebola...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;113;3;0;0;0;0;0; 	113   ; 	3   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/facebook-lanca-botao-para-doacoes-a-instituicoes-de-combate-ao-ebola/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22490293;Facebook lana boto para doaes a instituies de combate ao Ebola...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5878;8;5;0;0;1;113,56464; 	5 877   ; 	8   ; 	6   ; 	6   ; $US	91,21 ; $US	17 421,64 ;http://www.content-loop.com/br/facebook-lanca-botao-para-doacoes-a-instituicoes-de-combate-ao-ebola/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22430983;Servio de filmes em nuvem da Disney adiciona compras via Google Play...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;4060;12;2;0;0;0;78,52135; 	4 060   ; 	12   ; 	2   ; 	2   ; $US	62,89 ; $US	17 421,64 ;http://www.content-loop.com/br/servico-de-filmes-em-nuvem-da-disney-adiciona-compras-via-google-play/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22430983;Servio de filmes em nuvem da Disney adiciona compras via Google Play...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;77;0;0;0;0;0;0; 	77   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/servico-de-filmes-em-nuvem-da-disney-adiciona-compras-via-google-play/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22430783;Amazon lana alto-falante para receber comandos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;4093;12;2;0;0;2;78,72986; 	4 093   ; 	12   ; 	4   ; 	4   ; $US	63,06 ; $US	17 421,64 ;http://www.content-loop.com/br/amazon-lanca-alto-falante-para-receber-comandos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22430783;Amazon lana alto-falante para receber comandos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;113;1;0;0;0;0;0; 	113   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/amazon-lanca-alto-falante-para-receber-comandos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22324043;Computador Apple original pode obter US$ 600 mil em leilo em dezembro...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;4146;18;1;0;0;2;79,40596; 	4 144   ; 	18   ; 	3   ; 	3   ; $US	63,57 ; $US	17 421,64 ;http://www.content-loop.com/br/computador-apple-original-pode-obter-us-600-mil-em-leilao-em-dezembro/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22324043;Computador Apple original pode obter US$ 600 mil em leilo em dezembro...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;11;0;0;0;0;0;0; 	11   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/computador-apple-original-pode-obter-us-600-mil-em-leilao-em-dezembro/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22256703;HP lana computador pessoal com scanner 3D...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;3309;10;4;0;0;4;62,13731; 	3 306   ; 	10   ; 	8   ; 	7   ; $US	49,61 ; $US	17 421,64 ;http://www.content-loop.com/br/hp-lanca-computador-pessoal-com-scanner-3d/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22256703;HP lana computador pessoal com scanner 3D...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;230;0;0;0;0;0;0; 	230   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/hp-lanca-computador-pessoal-com-scanner-3d/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22255383;Bancos lanam nova ferramenta para combater hackers...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;3685;14;2;0;0;0;69,55132; 	3 681   ; 	14   ; 	2   ; 	2   ; $US	55,51 ; $US	17 421,64 ;http://www.content-loop.com/br/bancos-lancam-nova-ferramenta-para-combater-hackers-diz-wall-street-journal/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22255383;Bancos lanam nova ferramenta para combater hackers...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;42;2;0;0;0;0;0; 	42   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/bancos-lancam-nova-ferramenta-para-combater-hackers-diz-wall-street-journal/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22207253;Samsung busca recuperao na China com primeiros smartphones metlicos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5542;21;3;0;0;1;105,22309; 	5 541   ; 	21   ; 	4   ; 	5   ; $US	84,00 ; $US	17 421,64 ;http://www.content-loop.com/br/samsung-busca-recuperacao-na-china-com-primeiros-smartphones-metalicos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22207253;Samsung busca recuperao na China com primeiros smartphones metlicos...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;46;0;0;0;0;0;0; 	46   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/samsung-busca-recuperacao-na-china-com-primeiros-smartphones-metalicos/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22207213;Pais ocupados utilizam Uber como opo de transporte escolar...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5591;23;2;0;0;1;106,19144; 	5 591   ; 	23   ; 	3   ; 	3   ; $US	84,79 ; $US	17 421,64 ;http://www.content-loop.com/br/pais-ocupados-utilizam-uber-como-opcao-de-transporte-escolar/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22207213;;;2014-10-28 04:23:09;viral;90;1;0;0;0;0;0; 	90   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/pais-ocupados-utilizam-uber-como-opcao-de-transporte-escolar/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22163393;Aquisio do WhatsApp pelo Facebook por US$22 bilhes rende US$ 10 milhes em vendas...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;9051;61;8;0;0;5;171,35095; 	9 050   ; 	61   ; 	13   ; 	13   ; $US	136,98 ; $US	17 421,64 ;http://www.content-loop.com/br/aquisicao-do-whatsapp-pelo-facebook-por-us22-bilhoes-rende-us-10-milhoes-em-vendas/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22163393;Aquisio do WhatsApp pelo Facebook por US$22 bilhes rende US$ 10 milhes em vendas...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;246;1;0;0;0;0;0; 	246   ; 	1   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/aquisicao-do-whatsapp-pelo-facebook-por-us22-bilhoes-rende-us-10-milhoes-em-vendas/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22048793;Apple deve manter distncia do iWatch depois que startup italiana registrou a marca...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;208239;2654;114;12;3;96;3961,34331; 	208 235   ; 	2 659   ; 	225   ; 	231   ; $US	3 178,00 ; $US	17 421,64 ;http://www.content-loop.com/br/apple-deve-manter-distancia-do-iwatch-depois-que-startup-italiana-registrou-a-marca/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22048793;Apple deve manter distncia do iWatch depois que startup italiana registrou a marca...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;4498;60;3;0;0;0;0; 	4 498   ; 	60   ; 	3   ; 	3   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/apple-deve-manter-distancia-do-iwatch-depois-que-startup-italiana-registrou-a-marca/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22048773;Gastos do Facebook so aprovados por analistas, mas no por investidores...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;4454;31;1;0;0;2;82,2913; 	4 454   ; 	32   ; 	3   ; 	3   ; $US	65,77 ; $US	17 421,64 ;http://www.content-loop.com/br/gastos-do-facebook-sao-aprovados-por-analistas-mas-nao-por-investidores/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;22048773;Gastos do Facebook so aprovados por analistas, mas no por investidores...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;38;2;0;0;0;0;0; 	38   ; 	2   ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/gastos-do-facebook-sao-aprovados-por-analistas-mas-nao-por-investidores/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21978583;Varejistas norte-americanos rejeitam sistema de pagamentos mveis da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;5665;43;1;0;0;2;110,95147; 	5 665   ; 	43   ; 	3   ; 	3   ; $US	88,96 ; $US	17 421,64 ;http://www.content-loop.com/br/varejistas-norte-americanos-rejeitam-sistema-de-pagamentos-moveis-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21978583;Varejistas norte-americanos rejeitam sistema de pagamentos mveis da Apple...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;30;1;0;0;0;1;0; 	30   ; 	1   ; 	1   ; 	1   ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/varejistas-norte-americanos-rejeitam-sistema-de-pagamentos-moveis-da-apple/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925813;Google lana novo servio de e-mail batizado de Inbox...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;sponsored;4167;26;2;1;0;3;75,74031; 	4 160   ; 	26   ; 	6   ; 	5   ; $US	59,53 ; $US	17 421,64 ;http://www.content-loop.com/br/google-lanca-novo-servico-de-e-mail-batizado-de-inbox/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
capgemini;157240;Capgemini_Yearlong_Renewal_HMI_INT_2014 // 4438774;500669025;111227653;07 BIS_BR_IT, Ops_Csize 500+_CPM;21925813;Google lana novo servio de e-mail batizado de Inbox...;Do Content Loop, oferecido pela Capgemini, a nica fonte contnua de notcias sobre tecnologia e negcio...;2014-10-28 04:23:09;viral;67;0;0;0;0;0;0; 	67   ; 	-     ; 	-     ; 	-     ; $US	-   ; $US	17 421,64 ;http://www.content-loop.com/br/google-lanca-novo-servico-de-e-mail-batizado-de-inbox/?utm_source=LinkedIn&utm_medium=status_update&utm_campaign=Capgemini_Yearlong_HMI_INT_2013;;;
