DEPARTEMENT,SPECIALISTES,ANATOMIE,ANESTHESIE,BIOLOGIE,CARDIOLOGIE,CHIRURGIE,STOMATOLOGIE,TRAUMATOLOGIE,CHIR_INFANT,CHIR_PLASTIQUE,CHIR_CARDIO,CHIR_UROLOGIQUE,CHIR_VASCULAIRE,CHIR_DISGESTIVE,DERMATOLOGIE,ENDOCRINOLOGIE,GENETIQUE,GERIATRIE,GYNECOLOGIE,OBSTETRIQUE,HEMATOLOGIE,HEPATOLOGIE,MEDECINE_NUCLEAIRE,READAPTATION,NEPHROLOGIE,NEURO_CHIRURGIE,NEUROLOGIE,ORL,ONCOLOGIE,OPHTALMOLOGIE,PEDIATRIE,PNEUMOLOGIE,PSYCHIATRIE,RADIOLOGIE,RADIO_THERAPIE,REANIMATION,RHUMATOLOGIE,SPECIALITE,DEPASSEMENT
SEINE-ET-MARNE,115.6,0.0,8.7,2.7,7.5,3.0,1.4,3.9,0.0,0.0,0.2,1.0,0.1,1.0,3.8,1.4,0.0,2.1,12.2,11.9,0.4,4.1,0.4,2.6,1.1,0.1,1.1,3.5,0.6,6.1,44.3,2.8,14.6,9.8,1.0,0.4,2.1,ANATOMIE,
SEINE-ET-MARNE,115.6,0.0,8.7,2.7,7.5,3.0,1.4,3.9,0.0,0.0,0.2,1.0,0.1,1.0,3.8,1.4,0.0,2.1,12.2,11.9,0.4,4.1,0.4,2.6,1.1,0.1,1.1,3.5,0.6,6.1,44.3,2.8,14.6,9.8,1.0,0.4,2.1,ENDOCRINOLOGIE,0.0
SEINE-ET-MARNE,115.6,0.0,8.7,2.7,7.5,3.0,1.4,3.9,0.0,0.0,0.2,1.0,0.1,1.0,3.8,1.4,0.0,2.1,12.2,11.9,0.4,4.1,0.4,2.6,1.1,0.1,1.1,3.5,0.6,6.1,44.3,2.8,14.6,9.8,1.0,0.4,2.1,GERIATRIE,18.0
SEINE-ET-MARNE,115.6,0.0,8.7,2.7,7.5,3.0,1.4,3.9,0.0,0.0,0.2,1.0,0.1,1.0,3.8,1.4,0.0,2.1,12.2,11.9,0.4,4.1,0.4,2.6,1.1,0.1,1.1,3.5,0.6,6.1,44.3,2.8,14.6,9.8,1.0,0.4,2.1,BIOLOGIE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,ANESTHESIE,257.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,REANIMATION,25.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CARDIOLOGIE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_INFANT,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,STOMATOLOGIE,59.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_PLASTIQUE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_CARDIO,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_VASCULAIRE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_DISGESTIVE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIRURGIE,18.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,NEURO_CHIRURGIE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,CHIR_UROLOGIQUE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,TRAUMATOLOGIE,10.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,DERMATOLOGIE,15.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,MEDECINE_NUCLEAIRE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,RADIO_THERAPIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,RADIOLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,GYNECOLOGIE,3.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,OBSTETRIQUE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,HEPATOLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,HEMATOLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,ONCOLOGIE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,MEDECINE_INTERNE,36.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,ORL,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,GENETIQUE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,PEDIATRIE,14.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,PNEUMOLOGIE,42.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,RHUMATOLOGIE,36.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,OPHTALMOLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,READAPTATION,285.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,NEUROLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,PSYCHIATRIE,12.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,NEPHROLOGIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,ANATOMIE,0.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,ENDOCRINOLOGIE,19.0
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,GERIATRIE,
SEINE-MARITIME,168.7,0.0,16.4,4.1,8.1,6.8,2.6,3.9,0.7,0.3,0.5,1.4,1.1,1.4,5.2,2.2,0.3,2.2,11.2,13.6,0.9,6.5,0.9,1.2,3.0,1.0,3.8,5.4,1.1,8.2,64.3,5.2,17.2,11.8,1.3,0.2,4.2,BIOLOGIE,33.0
SEINE-SAINT-DENIS,143.0,0.1,9.1,4.7,10.3,3.6,1.2,2.9,0.4,0.1,0.9,1.1,0.3,1.0,4.3,2.1,0.1,1.7,14.7,13.8,0.9,5.0,0.9,2.0,1.7,0.0,2.3,4.5,0.5,6.8,52.0,2.9,19.9,10.3,0.5,0.8,3.5,,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,ANESTHESIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,REANIMATION,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CARDIOLOGIE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_INFANT,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,STOMATOLOGIE,12.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_PLASTIQUE,11.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_CARDIO,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_VASCULAIRE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_DISGESTIVE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIRURGIE,10.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,NEURO_CHIRURGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,CHIR_UROLOGIQUE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,TRAUMATOLOGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,DERMATOLOGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,MEDECINE_NUCLEAIRE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,RADIO_THERAPIE,42.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,RADIOLOGIE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,GYNECOLOGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,OBSTETRIQUE,20.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,HEPATOLOGIE,1.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,HEMATOLOGIE,20.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,ONCOLOGIE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,MEDECINE_INTERNE,50.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,ORL,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,GENETIQUE,24.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,PEDIATRIE,13.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,PNEUMOLOGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,RHUMATOLOGIE,55.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,OPHTALMOLOGIE,
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,READAPTATION,25.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,NEUROLOGIE,306.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,PSYCHIATRIE,21.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,NEPHROLOGIE,0.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,ANATOMIE,44.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,ENDOCRINOLOGIE,47.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,GERIATRIE,15.0
SOMME,160.8,0.0,18.2,3.8,10.1,7.0,1.6,4.4,1.0,0.3,1.0,2.1,1.2,1.0,4.9,2.4,0.3,1.4,10.7,12.0,1.4,6.3,1.4,2.6,2.6,1.4,4.2,3.8,0.5,7.5,61.1,5.6,15.6,10.7,1.2,0.2,3.0,BIOLOGIE,
